,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
108,2023-11-29,230.27830492376455,214.47147324315605,253.95552552582913,230.27830492376455,230.27830492376455,3.923593448960511,3.923593448960511,3.923593448960511,3.923593448960511,3.923593448960511,3.923593448960511,0.0,0.0,0.0,234.20189837272505
109,2023-11-30,230.0608663789687,212.5262357257823,250.48391060137618,230.0608663789687,230.0608663789687,2.178502093910709,2.178502093910709,2.178502093910709,2.178502093910709,2.178502093910709,2.178502093910709,0.0,0.0,0.0,232.23936847287942
110,2023-12-01,229.84342783417293,212.17372449093403,250.71976417903622,229.84342783417293,229.84342783417293,1.3977912899998675,1.3977912899998675,1.3977912899998675,1.3977912899998675,1.3977912899998675,1.3977912899998675,0.0,0.0,0.0,231.2412191241728
111,2023-12-04,229.19111219978544,211.46525104436972,250.99052990615596,229.19111219978544,229.19111219978544,2.596004053356393,2.596004053356393,2.596004053356393,2.596004053356393,2.596004053356393,2.596004053356393,0.0,0.0,0.0,231.78711625314182
112,2023-12-05,228.97367365498962,214.4844701576738,251.46123524148845,228.97367365498962,228.97367365498962,4.08929683127194,4.08929683127194,4.08929683127194,4.08929683127194,4.08929683127194,4.08929683127194,0.0,0.0,0.0,233.06297048626158
113,2023-12-06,228.73392061614737,214.02626064600864,252.28495643459715,228.73392061614737,228.73392061614737,3.92359344896501,3.92359344896501,3.92359344896501,3.92359344896501,3.92359344896501,3.92359344896501,0.0,0.0,0.0,232.6575140651124
114,2023-12-07,228.49416757730515,210.8627944040691,248.46485926092646,228.49416757730515,228.49416757730515,2.1785020939158377,2.1785020939158377,2.1785020939158377,2.1785020939158377,2.1785020939158377,2.1785020939158377,0.0,0.0,0.0,230.67266967122097
115,2023-12-08,228.25441453846295,210.72607798991328,247.2184845401905,228.25441453846295,228.25441453846295,1.3977912899937006,1.3977912899937006,1.3977912899937006,1.3977912899937006,1.3977912899937006,1.3977912899937006,0.0,0.0,0.0,229.65220582845666
116,2023-12-11,227.53515542193625,210.74197049262307,249.43782404581052,227.53515542193625,227.53515542193625,2.5960040533573974,2.5960040533573974,2.5960040533573974,2.5960040533573974,2.5960040533573974,2.5960040533573974,0.0,0.0,0.0,230.13115947529366
117,2023-12-12,227.29540238309403,212.20141215299148,251.03990936729323,227.29540238309403,227.29540238309403,4.089296831278746,4.089296831278746,4.089296831278746,4.089296831278746,4.089296831278746,4.089296831278746,0.0,0.0,0.0,231.38469921437277
118,2023-12-13,227.0556493442518,212.29902092908003,249.57687606748814,227.0556493442518,227.0556493442518,3.9235934489639486,3.9235934489639486,3.9235934489639486,3.9235934489639486,3.9235934489639486,3.9235934489639486,0.0,0.0,0.0,230.97924279321575
119,2023-12-14,226.81589630540955,210.84082993522512,249.19833819713156,226.81589630540955,226.81589630540955,2.1785020939134863,2.1785020939134863,2.1785020939134863,2.1785020939134863,2.1785020939134863,2.1785020939134863,0.0,0.0,0.0,228.99439839932305
120,2023-12-15,226.57614326656736,210.7318061548387,248.61768011941228,226.57614326656736,226.57614326656736,1.3977912899940488,1.3977912899940488,1.3977912899940488,1.3977912899940488,1.3977912899940488,1.3977912899940488,0.0,0.0,0.0,227.9739345565614
121,2023-12-18,225.38665692176784,209.33624144473484,246.4269472331249,225.38665692176784,225.38665692176784,2.596004053370875,2.596004053370875,2.596004053370875,2.596004053370875,2.596004053370875,2.596004053370875,0.0,0.0,0.0,227.9826609751387
122,2023-12-19,224.9901614735013,210.4694957427254,248.89151572684787,224.9901614735013,224.9901614735013,4.08929683127371,4.08929683127371,4.08929683127371,4.08929683127371,4.08929683127371,4.08929683127371,0.0,0.0,0.0,229.07945830477502
123,2023-12-20,224.59366602523474,209.53545339548037,249.01109344004215,224.59366602523474,224.59366602523474,3.9235934489631132,3.9235934489631132,3.9235934489631132,3.9235934489631132,3.9235934489631132,3.9235934489631132,0.0,0.0,0.0,228.51725947419786
124,2023-12-21,224.19717057696826,206.84515161025607,245.22166743434047,224.19717057696826,224.19717057696826,2.178502093914875,2.178502093914875,2.178502093914875,2.178502093914875,2.178502093914875,2.178502093914875,0.0,0.0,0.0,226.37567267088315
125,2023-12-22,223.80067512870173,206.40271936333897,243.08998946664704,223.80067512870173,223.80067512870173,1.397791289994397,1.397791289994397,1.397791289994397,1.397791289994397,1.397791289994397,1.397791289994397,0.0,0.0,0.0,225.1984664186961
126,2023-12-26,222.21469333563564,206.56094576140205,244.07298494387246,222.21469333563564,222.21469333563564,4.089296831275351,4.089296831275351,4.089296831275351,4.089296831275351,4.089296831275351,4.089296831275351,0.0,0.0,0.0,226.303990166911
127,2023-12-27,221.81819788736908,206.0588377294917,244.4576771287648,221.81819788736908,221.81819788736908,3.923593448962052,3.923593448962052,3.923593448962052,3.923593448962052,3.923593448962052,3.923593448962052,0.0,0.0,0.0,225.74179133633112
128,2023-12-28,221.42170243910252,203.26380807975877,243.25516043169927,221.42170243910252,221.42170243910252,2.1785020939133046,2.1785020939133046,2.1785020939133046,2.1785020939133046,2.1785020939133046,2.1785020939133046,0.0,0.0,0.0,223.6002045330158
129,2023-12-29,220.85759894649138,203.42166816768295,241.97358072412976,220.85759894649138,220.85759894649138,1.3977912899817142,1.3977912899817142,1.3977912899817142,1.3977912899817142,1.3977912899817142,1.3977912899817142,0.0,0.0,0.0,222.2553902364731
130,2024-01-02,218.6011849760468,203.32739336050304,241.58520548247242,218.6011849760468,218.6011849760468,4.08929683127882,4.08929683127882,4.08929683127882,4.08929683127882,4.08929683127882,4.08929683127882,0.0,0.0,0.0,222.69048180732563
131,2024-01-03,218.03708148343568,203.1646644300277,243.21700761175876,218.03708148343568,218.03708148343568,3.9235934489612156,3.9235934489612156,3.9235934489612156,3.9235934489612156,3.9235934489612156,3.9235934489612156,0.0,0.0,0.0,221.9606749323969
132,2024-01-04,217.4729779908245,201.35985242258096,238.68909863840358,217.4729779908245,217.4729779908245,2.1785020939146933,2.1785020939146933,2.1785020939146933,2.1785020939146933,2.1785020939146933,2.1785020939146933,0.0,0.0,0.0,219.65148008473918
133,2024-01-05,216.90887449821338,197.74302825781749,237.890799589052,216.90887449821338,216.90887449821338,1.3977912899948286,1.3977912899948286,1.3977912899948286,1.3977912899948286,1.3977912899948286,1.3977912899948286,0.0,0.0,0.0,218.30666578820822
134,2024-01-08,215.21656402037993,199.5614760751117,237.54625178950835,215.21656402037993,215.21656402037993,2.5960040533543016,2.5960040533543016,2.5960040533543016,2.5960040533543016,2.5960040533543016,2.5960040533543016,0.0,0.0,0.0,217.81256807373424
135,2024-01-09,214.65246052776874,199.24618436062795,239.1844372465804,214.65246052776874,214.65246052776874,4.089296831277123,4.089296831277123,4.089296831277123,4.089296831277123,4.089296831277123,4.089296831277123,0.0,0.0,0.0,218.74175735904586
136,2024-01-10,214.08835703515763,200.08707544837478,236.19686634689623,214.08835703515763,214.08835703515763,3.923593448959931,3.923593448959931,3.923593448959931,3.923593448959931,3.923593448959931,3.923593448959931,0.0,0.0,0.0,218.01195048411756
137,2024-01-11,213.52425353688668,196.5618743621641,234.65576688474496,213.52425353688668,213.52425353688668,2.178502093912342,2.178502093912342,2.178502093912342,2.178502093912342,2.178502093912342,2.178502093912342,0.0,0.0,0.0,215.702755630799
138,2024-01-12,212.96015003861567,195.12049604550856,232.40251462396137,212.96015003861567,212.96015003861567,1.3977912899951768,1.3977912899951768,1.3977912899951768,1.3977912899951768,1.3977912899951768,1.3977912899951768,0.0,0.0,0.0,214.35794132861085
139,2024-01-16,210.70373604553166,195.09101386985142,232.58264110085364,210.70373604553166,210.70373604553166,4.089296831275425,4.089296831275425,4.089296831275425,4.089296831275425,4.089296831275425,4.089296831275425,0.0,0.0,0.0,214.79303287680708
140,2024-01-17,210.13963254726062,194.50579208983808,233.16671543634305,210.13963254726062,210.13963254726062,3.9235934489590956,3.9235934489590956,3.9235934489590956,3.9235934489590956,3.9235934489590956,3.9235934489590956,0.0,0.0,0.0,214.0632259962197
141,2024-01-18,209.5755290489896,192.64003536156497,231.33942556918342,209.5755290489896,209.5755290489896,2.1785020939137305,2.1785020939137305,2.1785020939137305,2.1785020939137305,2.1785020939137305,2.1785020939137305,0.0,0.0,0.0,211.75403114290333
142,2024-01-19,209.01142555071866,191.45670728709683,231.28771546248336,209.01142555071866,209.01142555071866,1.3977912899955247,1.3977912899955247,1.3977912899955247,1.3977912899955247,1.3977912899955247,1.3977912899955247,0.0,0.0,0.0,210.40921684071418
143,2024-01-22,207.31911505590566,191.0037290238462,228.78937088130954,207.31911505590566,207.31911505590566,2.5960040533687834,2.5960040533687834,2.5960040533687834,2.5960040533687834,2.5960040533687834,2.5960040533687834,0.0,0.0,0.0,209.91511910927443
144,2024-01-23,206.7550115576346,192.20882444982558,231.81472043399265,206.7550115576346,206.7550115576346,4.089296831277063,4.089296831277063,4.089296831277063,4.089296831277063,4.089296831277063,4.089296831277063,0.0,0.0,0.0,210.84430838891166
145,2024-01-24,206.190908072952,190.45898982844966,229.48006688555412,206.190908072952,206.190908072952,3.923593448963595,3.923593448963595,3.923593448963595,3.923593448963595,3.923593448963595,3.923593448963595,0.0,0.0,0.0,210.1145015219156
146,2024-01-25,205.62680458826938,189.5242118287929,226.9613040227204,205.62680458826938,205.62680458826938,2.1785020939113795,2.1785020939113795,2.1785020939113795,2.1785020939113795,2.1785020939113795,2.1785020939113795,0.0,0.0,0.0,207.80530668218077
147,2024-01-26,205.06270110358676,186.34057693070957,224.3812607779339,205.06270110358676,205.06270110358676,1.3977912899893579,1.3977912899893579,1.3977912899893579,1.3977912899893579,1.3977912899893579,1.3977912899893579,0.0,0.0,0.0,206.46049239357612
148,2024-01-29,203.37039064953893,187.17713588907182,224.76388677568895,203.37039064953893,203.37039064953893,2.5960040533439637,2.5960040533439637,2.5960040533439637,2.5960040533439637,2.5960040533439637,2.5960040533439637,0.0,0.0,0.0,205.9663947028829
149,2024-01-30,202.80628716485634,188.04616111676023,226.16624561471454,202.80628716485634,202.80628716485634,4.089296831278702,4.089296831278702,4.089296831278702,4.089296831278702,4.089296831278702,4.089296831278702,0.0,0.0,0.0,206.89558399613503
150,2024-01-31,202.24218368017372,186.37407906575388,223.69357546672356,202.24218368017372,202.24218368017372,3.923593448962534,3.923593448962534,3.923593448962534,3.923593448962534,3.923593448962534,3.923593448962534,0.0,0.0,0.0,206.16577712913625
151,2024-02-01,201.6780801954911,184.72703251561308,224.29980180239556,201.6780801954911,201.6780801954911,2.178502093917289,2.178502093917289,2.178502093917289,2.178502093917289,2.178502093917289,2.178502093917289,0.0,0.0,0.0,203.8565822894084
152,2024-02-02,201.11397671080854,183.47554885906897,221.45275039918522,201.11397671080854,201.11397671080854,1.3977912899831901,1.3977912899831901,1.3977912899831901,1.3977912899831901,1.3977912899831901,1.3977912899831901,0.0,0.0,0.0,202.51176800079173
153,2024-02-05,199.42166622535507,183.3159928027153,221.17710296531203,199.42166622535507,199.42166622535507,2.5960040533449686,2.5960040533449686,2.5960040533449686,2.5960040533449686,2.5960040533449686,2.5960040533449686,0.0,0.0,0.0,202.01767027870002
154,2024-02-06,198.85756273020394,184.74881904937794,222.17569322586832,198.85756273020394,198.85756273020394,4.089296831277005,4.089296831277005,4.089296831277005,4.089296831277005,4.089296831277005,4.089296831277005,0.0,0.0,0.0,202.94685956148095
155,2024-02-07,198.2934592350528,183.5402670094652,221.08264915098457,198.2934592350528,198.2934592350528,3.9235934489614737,3.9235934489614737,3.9235934489614737,3.9235934489614737,3.9235934489614737,3.9235934489614737,0.0,0.0,0.0,202.21705268401428
156,2024-02-08,197.72935573990162,181.4950112342918,219.2099329651021,197.72935573990162,197.72935573990162,2.1785020939149375,2.1785020939149375,2.1785020939149375,2.1785020939149375,2.1785020939149375,2.1785020939149375,0.0,0.0,0.0,199.90785783381656
157,2024-02-09,197.16525224475046,178.83282622313092,217.38546432874614,197.16525224475046,197.16525224475046,1.3977912900028204,1.3977912900028204,1.3977912900028204,1.3977912900028204,1.3977912900028204,1.3977912900028204,0.0,0.0,0.0,198.5630435347533
158,2024-02-12,195.47294175929704,178.9048827074208,216.59615169635063,195.47294175929704,195.47294175929704,2.5960040533584463,2.5960040533584463,2.5960040533584463,2.5960040533584463,2.5960040533584463,2.5960040533584463,0.0,0.0,0.0,198.0689458126555
159,2024-02-13,194.90883826414588,180.10192005322557,219.4059647461264,194.90883826414588,194.90883826414588,4.089296831275307,4.089296831275307,4.089296831275307,4.089296831275307,4.089296831275307,4.089296831275307,0.0,0.0,0.0,198.9981350954212
160,2024-02-14,194.34473476899467,178.09093009695604,215.68620518666125,194.34473476899467,194.34473476899467,3.9235934489606374,3.9235934489606374,3.9235934489606374,3.9235934489606374,3.9235934489606374,3.9235934489606374,0.0,0.0,0.0,198.26832821795531
161,2024-02-15,193.7806314141605,175.35767332650875,215.00107287384935,193.7806314141605,193.7806314141605,2.1785020939163267,2.1785020939163267,2.1785020939163267,2.1785020939163267,2.1785020939163267,2.1785020939163267,0.0,0.0,0.0,195.95913350807683
162,2024-02-16,193.21652805932632,174.9556227548159,212.8670148196571,193.21652805932632,193.21652805932632,1.3977912900031684,1.3977912900031684,1.3977912900031684,1.3977912900031684,1.3977912900031684,1.3977912900031684,0.0,0.0,0.0,194.6143193493295
163,2024-02-20,190.96011463998963,176.1430634030817,212.35178288852688,190.96011463998963,190.96011463998963,4.0892968312787765,4.0892968312787765,4.0892968312787765,4.0892968312787765,4.0892968312787765,4.0892968312787765,0.0,0.0,0.0,195.0494114712684
164,2024-02-21,190.39601128515548,175.12335544922627,212.9923945686147,190.39601128515548,190.39601128515548,3.9235934489598008,3.9235934489598008,3.9235934489598008,3.9235934489598008,3.9235934489598008,3.9235934489598008,0.0,0.0,0.0,194.31960473411527
165,2024-02-22,189.83190793032134,172.9669652480736,210.88566368480238,189.83190793032134,189.83190793032134,2.178502093913975,2.178502093913975,2.178502093913975,2.178502093913975,2.178502093913975,2.178502093913975,0.0,0.0,0.0,192.0104100242353
166,2024-02-23,189.26780457548713,172.18525442844214,209.31680367158265,189.26780457548713,189.26780457548713,1.397791289990486,1.397791289990486,1.397791289990486,1.397791289990486,1.397791289990486,1.397791289990486,0.0,0.0,0.0,190.66559586547763
167,2024-02-26,187.5754945109846,172.20412694851095,209.11307190021887,187.5754945109846,187.5754945109846,2.5960040533666913,2.5960040533666913,2.5960040533666913,2.5960040533666913,2.5960040533666913,2.5960040533666913,0.0,0.0,0.0,190.1714985643513
168,2024-02-27,187.01139115615047,171.20328532042217,209.68338589687798,187.01139115615047,187.01139115615047,4.089296831280415,4.089296831280415,4.089296831280415,4.089296831280415,4.089296831280415,4.089296831280415,0.0,0.0,0.0,191.1006879874309
169,2024-02-28,186.4472880910695,171.70782517186208,209.38769258775287,186.4472880910695,186.4472880910695,3.9235934489640756,3.9235934489640756,3.9235934489640756,3.9235934489640756,3.9235934489640756,3.9235934489640756,0.0,0.0,0.0,190.3708815400336
170,2024-02-29,185.88318502598855,168.69893395617567,206.9779624738693,185.88318502598855,185.88318502598855,2.178502093915364,2.178502093915364,2.178502093915364,2.178502093915364,2.178502093915364,2.178502093915364,0.0,0.0,0.0,188.06168711990392
171,2024-03-01,185.3190819609076,166.76037620400686,206.437238158256,185.3190819609076,185.3190819609076,1.397791289990834,1.397791289990834,1.397791289990834,1.397791289990834,1.397791289990834,1.397791289990834,0.0,0.0,0.0,186.71687325089843
172,2024-03-04,183.62677276566473,168.06794765149942,204.15867462279866,183.62677276566473,183.62677276566473,2.5960040533676962,2.5960040533676962,2.5960040533676962,2.5960040533676962,2.5960040533676962,2.5960040533676962,0.0,0.0,0.0,186.22277681903242
173,2024-03-05,183.06266970058374,166.74689293831727,206.50041859966493,183.06266970058374,183.06266970058374,4.08929683127538,4.08929683127538,4.08929683127538,4.08929683127538,4.08929683127538,4.08929683127538,0.0,0.0,0.0,187.15196653185913
174,2024-03-06,182.4985666355028,166.42728145358984,205.70564915152084,182.4985666355028,182.4985666355028,3.92359344896279,3.92359344896279,3.92359344896279,3.92359344896279,3.92359344896279,3.92359344896279,0.0,0.0,0.0,186.4221600844656
175,2024-03-07,181.9344635704218,164.4048349905221,203.10699405166034,181.9344635704218,181.9344635704218,2.1785020939137927,2.1785020939137927,2.1785020939137927,2.1785020939137927,2.1785020939137927,2.1785020939137927,0.0,0.0,0.0,184.1129656643356
176,2024-03-08,181.3703605053408,162.37860353130094,200.86102579156994,181.3703605053408,181.3703605053408,1.3977912899846667,1.3977912899846667,1.3977912899846667,1.3977912899846667,1.3977912899846667,1.3977912899846667,0.0,0.0,0.0,182.76815179532548
177,2024-03-11,179.8167983957238,163.62809818257048,202.44143396274217,179.8167983957238,179.8167983957238,2.5960040533749367,2.5960040533749367,2.5960040533749367,2.5960040533749367,2.5960040533749367,2.5960040533749367,0.0,0.0,0.0,182.41280244909873
178,2024-03-12,179.2989443591848,164.88163015376153,203.334811760868,179.2989443591848,179.2989443591848,4.089296831277019,4.089296831277019,4.089296831277019,4.089296831277019,4.089296831277019,4.089296831277019,0.0,0.0,0.0,183.3882411904618
179,2024-03-13,178.78109032264575,163.39876941395462,201.05561950737626,178.78109032264575,178.78109032264575,3.9235934489619555,3.9235934489619555,3.9235934489619555,3.9235934489619555,3.9235934489619555,3.9235934489619555,0.0,0.0,0.0,182.7046837716077
180,2024-03-14,178.26323628610675,161.48546519427077,197.35562599577193,178.26323628610675,178.26323628610675,2.1785020939151813,2.1785020939151813,2.1785020939151813,2.1785020939151813,2.1785020939151813,2.1785020939151813,0.0,0.0,0.0,180.44173838002192
181,2024-03-15,177.74538224956774,161.67417431400352,198.3117548707397,177.74538224956774,177.74538224956774,1.3977912899850151,1.3977912899850151,1.3977912899850151,1.3977912899850151,1.3977912899850151,1.3977912899850151,0.0,0.0,0.0,179.14317353955275
182,2024-03-18,176.1918201399507,160.30417493184547,199.67450552318144,176.1918201399507,176.1918201399507,2.5960040533501174,2.5960040533501174,2.5960040533501174,2.5960040533501174,2.5960040533501174,2.5960040533501174,0.0,0.0,0.0,178.78782419330082
183,2024-03-19,175.67396610341166,161.40545868442422,198.30700381428233,175.67396610341166,175.67396610341166,4.089296831275321,4.089296831275321,4.089296831275321,4.089296831275321,4.089296831275321,4.089296831275321,0.0,0.0,0.0,179.763262934687
184,2024-03-20,175.15611206687268,159.1051753520546,197.2780350709045,175.15611206687268,175.15611206687268,3.923593448961118,3.923593448961118,3.923593448961118,3.923593448961118,3.923593448961118,3.923593448961118,0.0,0.0,0.0,179.0797055158338
185,2024-03-21,174.8082529782074,158.61541392117365,196.6558658815396,174.8082529782074,174.8082529782074,2.17850209391283,2.17850209391283,2.17850209391283,2.17850209391283,2.17850209391283,2.17850209391283,0.0,0.0,0.0,176.98675507212025
186,2024-03-22,174.4603938895421,158.17286594920023,195.1176324540838,174.4603938895421,174.4603938895421,1.3977912899788478,1.3977912899788478,1.3977912899788478,1.3977912899788478,1.3977912899788478,1.3977912899788478,0.0,0.0,0.0,175.85818517952094
187,2024-03-25,173.41681662354625,158.01603997143485,194.21496877849452,173.41681662354625,173.41681662354625,2.5960040533573587,2.5960040533573587,2.5960040533573587,2.5960040533573587,2.5960040533573587,2.5960040533573587,0.0,0.0,0.0,176.0128206769036
188,2024-03-26,173.06895753488095,156.64520021535031,196.65244296529565,173.06895753488095,173.06895753488095,4.08929683127696,4.08929683127696,4.08929683127696,4.08929683127696,4.08929683127696,4.08929683127696,0.0,0.0,0.0,177.1582543661579
189,2024-03-27,172.72109844621565,157.48864474531885,197.05716908476518,172.72109844621565,172.72109844621565,3.923593448960058,3.923593448960058,3.923593448960058,3.923593448960058,3.923593448960058,3.923593448960058,0.0,0.0,0.0,176.6446918951757
190,2024-03-28,172.37323935755037,155.2254200797929,193.99217860812522,172.37323935755037,172.37323935755037,2.178502093917959,2.178502093917959,2.178502093917959,2.178502093917959,2.178502093917959,2.178502093917959,0.0,0.0,0.0,174.55174145146833
191,2024-04-01,170.9818030028892,154.51121787898276,193.3452371517319,170.9818030028892,170.9818030028892,2.5960040533583633,2.5960040533583633,2.5960040533583633,2.5960040533583633,2.5960040533583633,2.5960040533583633,0.0,0.0,0.0,173.57780705624756
192,2024-04-02,170.6339439142239,155.91518146278918,193.7699493005291,170.6339439142239,170.6339439142239,4.089296831277094,4.089296831277094,4.089296831277094,4.089296831277094,4.089296831277094,4.089296831277094,0.0,0.0,0.0,174.723240745501
193,2024-04-03,170.49240410532056,153.6754696912325,193.0745797943096,170.49240410532056,170.49240410532056,3.9235934489647804,3.9235934489647804,3.9235934489647804,3.9235934489647804,3.9235934489647804,3.9235934489647804,0.0,0.0,0.0,174.41599755428535
194,2024-04-04,170.35086429641723,153.05309625553684,191.67099893366813,170.35086429641723,170.35086429641723,2.1785020939156077,2.1785020939156077,2.1785020939156077,2.1785020939156077,2.1785020939156077,2.1785020939156077,0.0,0.0,0.0,172.52936639033283
195,2024-04-05,170.2093244875139,152.56938884714276,191.58373109392156,170.2093244875139,170.2093244875139,1.3977912899923097,1.3977912899923097,1.3977912899923097,1.3977912899923097,1.3977912899923097,1.3977912899923097,0.0,0.0,0.0,171.6071157775062
196,2024-04-08,169.78470506080393,154.56092791003041,190.33475148200353,169.78470506080393,169.78470506080393,2.5960040533718405,2.5960040533718405,2.5960040533718405,2.5960040533718405,2.5960040533718405,2.5960040533718405,0.0,0.0,0.0,172.38070911417577
197,2024-04-09,169.6431652519006,154.49250190978933,192.683154544128,169.6431652519006,169.6431652519006,4.089296831275396,4.089296831275396,4.089296831275396,4.089296831275396,4.089296831275396,4.089296831275396,0.0,0.0,0.0,173.732462083176
198,2024-04-10,169.50162544299727,154.95033064302572,192.45056224211214,169.50162544299727,169.50162544299727,3.9235934489634965,3.9235934489634965,3.9235934489634965,3.9235934489634965,3.9235934489634965,3.9235934489634965,0.0,0.0,0.0,173.42521889196075
199,2024-04-11,169.36008563409393,152.43044601500102,189.81754656356946,169.36008563409393,169.36008563409393,2.1785020939132567,2.1785020939132567,2.1785020939132567,2.1785020939132567,2.1785020939132567,2.1785020939132567,0.0,0.0,0.0,171.5385877280072
200,2024-04-12,169.2185458251906,151.987618727385,189.1898117825098,169.2185458251906,169.2185458251906,1.3977912899861429,1.3977912899861429,1.3977912899861429,1.3977912899861429,1.3977912899861429,1.3977912899861429,0.0,0.0,0.0,170.61633711517675
201,2024-04-15,169.4140801005447,153.10463323304728,192.0421441497626,169.4140801005447,169.4140801005447,2.5960040533728446,2.5960040533728446,2.5960040533728446,2.5960040533728446,2.5960040533728446,2.5960040533728446,0.0,0.0,0.0,172.01008415391755
202,2024-04-16,169.4792581923294,154.66568695874264,193.04755620932912,169.4792581923294,169.4792581923294,4.089296831273697,4.089296831273697,4.089296831273697,4.089296831273697,4.089296831273697,4.089296831273697,0.0,0.0,0.0,173.5685550236031
203,2024-04-17,169.54443628411414,154.82227609750004,192.77148106460223,169.54443628411414,169.54443628411414,3.92359344896266,3.92359344896266,3.92359344896266,3.92359344896266,3.92359344896266,3.92359344896266,0.0,0.0,0.0,173.4680297330768
204,2024-04-18,169.60961437589881,153.39423706527162,191.10034975252154,169.60961437589881,169.60961437589881,2.1785020939146458,2.1785020939146458,2.1785020939146458,2.1785020939146458,2.1785020939146458,2.1785020939146458,0.0,0.0,0.0,171.78811646981347
205,2024-04-19,169.67479246768352,151.78451054117346,189.8398331307539,169.67479246768352,169.67479246768352,1.3977912900057734,1.3977912900057734,1.3977912900057734,1.3977912900057734,1.3977912900057734,1.3977912900057734,0.0,0.0,0.0,171.0725837576893
206,2024-04-22,169.87032674303762,152.8835731882878,192.5533079878113,169.87032674303762,169.87032674303762,2.5960040533738495,2.5960040533738495,2.5960040533738495,2.5960040533738495,2.5960040533738495,2.5960040533738495,0.0,0.0,0.0,172.46633079641148
207,2024-04-23,169.93550483482232,155.30668660837708,193.88296423011892,169.93550483482232,169.93550483482232,4.089296831275337,4.089296831275337,4.089296831275337,4.089296831275337,4.089296831275337,4.089296831275337,0.0,0.0,0.0,174.02480166609766
208,2024-04-24,170.00068292660703,154.617308387863,193.66322753395474,170.00068292660703,170.00068292660703,3.9235934489615993,3.9235934489615993,3.9235934489615993,3.9235934489615993,3.9235934489615993,3.9235934489615993,0.0,0.0,0.0,173.92427637556864
209,2024-04-25,170.06586101839173,153.55204803768902,190.54568100176473,170.06586101839173,170.06586101839173,2.178502093909334,2.178502093909334,2.178502093909334,2.178502093909334,2.178502093909334,2.178502093909334,0.0,0.0,0.0,172.24436311230107
210,2024-04-26,170.13103911017643,152.21639219935446,190.32180579211163,170.13103911017643,170.13103911017643,1.3977912900061213,1.3977912900061213,1.3977912900061213,1.3977912900061213,1.3977912900061213,1.3977912900061213,0.0,0.0,0.0,171.52883040018256
211,2024-04-29,170.32657338553054,154.12259225148185,191.25655021893365,170.32657338553054,170.32657338553054,2.5960040533552666,2.5960040533552666,2.5960040533552666,2.5960040533552666,2.5960040533552666,2.5960040533552666,0.0,0.0,0.0,172.9225774388858
212,2024-04-30,170.39175147731524,156.09134602201192,192.9172897263418,170.39175147731524,170.39175147731524,4.089296831278807,4.089296831278807,4.089296831278807,4.089296831278807,4.089296831278807,4.089296831278807,0.0,0.0,0.0,174.48104830859404
213,2024-05-01,170.45692956909994,154.40975228930012,192.01222318640163,170.45692956909994,170.45692956909994,3.923593448960539,3.923593448960539,3.923593448960539,3.923593448960539,3.923593448960539,3.923593448960539,0.0,0.0,0.0,174.38052301806047
214,2024-05-02,170.52210766088464,151.55767935338244,192.48238345164438,170.52210766088464,170.52210766088464,2.1785020939144633,2.1785020939144633,2.1785020939144633,2.1785020939144633,2.1785020939144633,2.1785020939144633,0.0,0.0,0.0,172.7006097547991
215,2024-05-03,170.58728575266935,153.22330849600473,191.57080570652445,170.58728575266935,170.58728575266935,1.397791289993438,1.397791289993438,1.397791289993438,1.397791289993438,1.397791289993438,1.397791289993438,0.0,0.0,0.0,171.9850770426628
216,2024-05-06,170.78282002802345,153.4208914610416,191.86028209618158,170.78282002802345,170.78282002802345,2.5960040533562703,2.5960040533562703,2.5960040533562703,2.5960040533562703,2.5960040533562703,2.5960040533562703,0.0,0.0,0.0,173.37882408137972
217,2024-05-07,170.84799811980815,154.68750541437123,193.21780152094925,170.84799811980815,170.84799811980815,4.089296831280445,4.089296831280445,4.089296831280445,4.089296831280445,4.089296831280445,4.089296831280445,0.0,0.0,0.0,174.9372949510886
218,2024-05-08,170.91317621159286,155.6318527261456,193.31245702253233,170.91317621159286,170.91317621159286,3.9235934489594784,3.9235934489594784,3.9235934489594784,3.9235934489594784,3.9235934489594784,3.9235934489594784,0.0,0.0,0.0,174.83676966055233
219,2024-05-09,170.97835430337756,153.70565953675592,192.63075541868608,170.97835430337756,170.97835430337756,2.178502093912112,2.178502093912112,2.178502093912112,2.178502093912112,2.178502093912112,2.178502093912112,0.0,0.0,0.0,173.15685639728966
220,2024-05-10,171.04353239516226,153.90071019024597,191.95105116525613,171.04353239516226,171.04353239516226,1.397791289993787,1.397791289993787,1.397791289993787,1.397791289993787,1.397791289993787,1.397791289993787,0.0,0.0,0.0,172.44132368515605
221,2024-05-13,171.23906667051637,154.47978686940894,192.9427793369841,171.23906667051637,171.23906667051637,2.5960040533697484,2.5960040533697484,2.5960040533697484,2.5960040533697484,2.5960040533697484,2.5960040533697484,0.0,0.0,0.0,173.8350707238861
222,2024-05-14,171.30424476230104,154.88444217159622,193.77446871561418,171.30424476230104,171.30424476230104,4.089296831275411,4.089296831275411,4.089296831275411,4.089296831275411,4.089296831275411,4.089296831275411,0.0,0.0,0.0,175.39354159357646
